locus_tag	ftype	length_bp	gene	EC_number	COG	product
KOOEHCHE_03384	CDS	642	scoB_1	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
KOOEHCHE_03385	CDS	1410	atoE_1		COG2031	Putative short-chain fatty acid transporter
KOOEHCHE_03386	CDS	1173	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
KOOEHCHE_03387	CDS	897	pcpR_2			PCP degradation transcriptional activation protein
KOOEHCHE_03388	CDS	897	yjiE_1			HTH-type transcriptional regulator YjiE
KOOEHCHE_03389	CDS	897	yjiE_2			HTH-type transcriptional regulator YjiE
KOOEHCHE_03390	CDS	897	pcpR_3			PCP degradation transcriptional activation protein
KOOEHCHE_03391	CDS	1173	thlA_3	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
KOOEHCHE_03392	CDS	1410	atoE_2		COG2031	Putative short-chain fatty acid transporter
KOOEHCHE_03393	CDS	642	scoB_2	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
KOOEHCHE_03394	CDS	705	scoA_2	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
KOOEHCHE_03395	CDS	1038				hypothetical protein
KOOEHCHE_03396	CDS	252				hypothetical protein
KOOEHCHE_03397	CDS	141				hypothetical protein
KOOEHCHE_03398	CDS	582				hypothetical protein
KOOEHCHE_03399	CDS	384				hypothetical protein
KOOEHCHE_03400	CDS	1308	ttuB_2			Putative tartrate transporter
KOOEHCHE_03401	CDS	813		3.1.1.92		4-sulfomuconolactone hydrolase
KOOEHCHE_03402	CDS	1290				hypothetical protein
KOOEHCHE_03403	CDS	732	nagR_3		COG2188	HTH-type transcriptional repressor NagR
KOOEHCHE_03404	CDS	879		3.1.1.99		6-deoxy-6-sulfogluconolactonase
KOOEHCHE_03405	CDS	1344	sauU			putative sulfoacetate transporter SauU
KOOEHCHE_03406	CDS	933	dmlR_14			HTH-type transcriptional regulator DmlR
KOOEHCHE_03407	CDS	435				hypothetical protein
KOOEHCHE_03408	CDS	459				hypothetical protein
KOOEHCHE_03409	CDS	510	lptE			LPS-assembly lipoprotein LptE
KOOEHCHE_03410	CDS	2625	leuS	6.1.1.4		Leucine--tRNA ligase
KOOEHCHE_03411	CDS	330				hypothetical protein
KOOEHCHE_03412	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
KOOEHCHE_03413	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
KOOEHCHE_03414	CDS	1017	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
KOOEHCHE_03415	CDS	2055			COG2200	putative signaling protein
KOOEHCHE_03416	CDS	564				hypothetical protein
KOOEHCHE_03417	CDS	588				hypothetical protein
KOOEHCHE_03418	CDS	459				hypothetical protein
KOOEHCHE_03419	CDS	1158				hypothetical protein
KOOEHCHE_03420	CDS	1179	nimT		COG2807	2-nitroimidazole transporter
KOOEHCHE_03421	CDS	483	guaD_1	3.5.4.3	COG0590	Guanine deaminase
KOOEHCHE_03422	CDS	669				hypothetical protein
KOOEHCHE_03423	CDS	852	yofA		COG0583	HTH-type transcriptional regulator YofA
KOOEHCHE_03424	CDS	954				hypothetical protein
KOOEHCHE_03425	CDS	603				hypothetical protein
KOOEHCHE_03426	CDS	807				hypothetical protein
KOOEHCHE_03427	CDS	1365				hypothetical protein
KOOEHCHE_03428	CDS	1095				hypothetical protein
KOOEHCHE_03429	CDS	2379	clpV1		COG0542	Protein ClpV1
KOOEHCHE_03430	CDS	1080		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
KOOEHCHE_03431	CDS	132				hypothetical protein
KOOEHCHE_03432	CDS	1020				putative HTH-type transcriptional regulator
KOOEHCHE_03433	CDS	1143	zapE		COG1485	Cell division protein ZapE
KOOEHCHE_03434	CDS	2166	glcB	2.3.3.9	COG2225	Malate synthase G
KOOEHCHE_03435	CDS	450				hypothetical protein
KOOEHCHE_03436	CDS	414	exbD_3		COG0848	Biopolymer transport protein ExbD
KOOEHCHE_03437	CDS	423	exbD_4		COG0848	Biopolymer transport protein ExbD
KOOEHCHE_03438	CDS	879	tolQ_4			Tol-Pal system protein TolQ
KOOEHCHE_03439	CDS	717				hypothetical protein
KOOEHCHE_03440	CDS	2673	btuB_3			Vitamin B12 transporter BtuB
KOOEHCHE_03441	CDS	255				hypothetical protein
KOOEHCHE_03442	CDS	438				hypothetical protein
KOOEHCHE_03443	CDS	1305	pcaK_5		COG0477	4-hydroxybenzoate transporter PcaK
KOOEHCHE_03444	CDS	642				hypothetical protein
KOOEHCHE_03445	CDS	933	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
KOOEHCHE_03446	CDS	1350				hypothetical protein
KOOEHCHE_03447	CDS	861	rhtA_5		COG5006	Threonine/homoserine exporter RhtA
KOOEHCHE_03448	CDS	468	lrp_7		COG1522	Leucine-responsive regulatory protein
KOOEHCHE_03449	CDS	2646	mutS		COG0249	DNA mismatch repair protein MutS
KOOEHCHE_03450	CDS	576				hypothetical protein
KOOEHCHE_03451	CDS	1335	tig	5.2.1.8	COG0544	Trigger factor
KOOEHCHE_03452	CDS	606	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
KOOEHCHE_03453	CDS	1314	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
KOOEHCHE_03454	CDS	717				hypothetical protein
KOOEHCHE_03455	CDS	555				hypothetical protein
KOOEHCHE_03456	CDS	1527	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
KOOEHCHE_03457	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
KOOEHCHE_03458	CDS	1263	ackA	2.7.2.1	COG0282	Acetate kinase
KOOEHCHE_03459	CDS	273				hypothetical protein
KOOEHCHE_03460	CDS	159				hypothetical protein
KOOEHCHE_03461	CDS	888				hypothetical protein
KOOEHCHE_03462	CDS	1374	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
KOOEHCHE_03463	CDS	1110	hpaIIM	2.1.1.37		Modification methylase HpaII
KOOEHCHE_03464	CDS	213				hypothetical protein
KOOEHCHE_03465	CDS	363				hypothetical protein
KOOEHCHE_03466	CDS	336				hypothetical protein
KOOEHCHE_03467	CDS	513				hypothetical protein
KOOEHCHE_03468	CDS	228				hypothetical protein
KOOEHCHE_03469	CDS	282				hypothetical protein
KOOEHCHE_03470	CDS	456				hypothetical protein
KOOEHCHE_03471	CDS	531				hypothetical protein
KOOEHCHE_03472	CDS	276				hypothetical protein
KOOEHCHE_03473	CDS	216				hypothetical protein
KOOEHCHE_03474	CDS	492				hypothetical protein
KOOEHCHE_03475	CDS	234				hypothetical protein
KOOEHCHE_03476	CDS	435				hypothetical protein
KOOEHCHE_03477	CDS	642				hypothetical protein
KOOEHCHE_03478	CDS	516				hypothetical protein
KOOEHCHE_03479	CDS	1293				hypothetical protein
KOOEHCHE_03480	CDS	189				putative protein.1
KOOEHCHE_03481	CDS	1209	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
KOOEHCHE_03482	CDS	2664	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
KOOEHCHE_03483	CDS	1227	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
KOOEHCHE_03484	CDS	633				hypothetical protein
KOOEHCHE_03485	CDS	846	rhaS_8			HTH-type transcriptional activator RhaS
KOOEHCHE_03486	CDS	486	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
KOOEHCHE_03487	CDS	420	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
KOOEHCHE_03488	CDS	1431	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
KOOEHCHE_03489	CDS	1308	gltT			Proton/sodium-glutamate symport protein
KOOEHCHE_03490	CDS	1278				hypothetical protein
KOOEHCHE_03491	CDS	795	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
KOOEHCHE_03492	CDS	534				hypothetical protein
KOOEHCHE_03493	CDS	564				hypothetical protein
KOOEHCHE_03494	CDS	468				hypothetical protein
KOOEHCHE_03495	CDS	597				hypothetical protein
KOOEHCHE_03496	CDS	1119	ydiK		COG0628	Putative transport protein YdiK
KOOEHCHE_03497	CDS	576				hypothetical protein
KOOEHCHE_03498	CDS	2151	yccS_2		COG1289	Inner membrane protein YccS
KOOEHCHE_03499	CDS	1230	craA			Chloramphenicol resistance protein CraA
KOOEHCHE_03500	CDS	366				hypothetical protein
KOOEHCHE_03501	CDS	306				hypothetical protein
KOOEHCHE_03502	CDS	336				hypothetical protein
KOOEHCHE_03503	CDS	381				hypothetical protein
KOOEHCHE_03504	CDS	369				hypothetical protein
KOOEHCHE_03505	CDS	672				hypothetical protein
KOOEHCHE_03506	CDS	408				hypothetical protein
KOOEHCHE_03507	CDS	372				hypothetical protein
KOOEHCHE_03508	CDS	444				hypothetical protein
KOOEHCHE_03509	CDS	354				hypothetical protein
KOOEHCHE_03510	CDS	1149				hypothetical protein
KOOEHCHE_03511	CDS	918				hypothetical protein
KOOEHCHE_03512	CDS	516				hypothetical protein
KOOEHCHE_03513	CDS	729				hypothetical protein
KOOEHCHE_03514	CDS	255				hypothetical protein
KOOEHCHE_03515	CDS	162				hypothetical protein
KOOEHCHE_03516	CDS	987				hypothetical protein
KOOEHCHE_03517	CDS	510				hypothetical protein
KOOEHCHE_03518	CDS	1062	emrA_3			Colistin resistance protein EmrA
KOOEHCHE_03519	CDS	1548	emrB_2			Colistin resistance protein EmrB
KOOEHCHE_03520	CDS	822				hypothetical protein
KOOEHCHE_03521	CDS	1587				hypothetical protein
KOOEHCHE_03522	CDS	1329	bepC			Outer membrane efflux protein BepC
KOOEHCHE_03523	CDS	1161				hypothetical protein
KOOEHCHE_03524	CDS	969	surE_2	3.1.3.5		5'/3'-nucleotidase SurE
KOOEHCHE_03525	CDS	645				hypothetical protein
KOOEHCHE_03526	CDS	441				hypothetical protein
KOOEHCHE_03527	CDS	594				hypothetical protein
KOOEHCHE_03528	CDS	801	esiB_2			Secretory immunoglobulin A-binding protein EsiB
KOOEHCHE_03529	CDS	1221	eriC		COG0038	Chloride/fluoride channel protein
KOOEHCHE_03530	CDS	1722	carB_3			Carbamoyl-phosphate synthase large chain
KOOEHCHE_03531	CDS	1584				hypothetical protein
KOOEHCHE_03532	CDS	807		4.2.1.-	COG4336	Putative hydro-lyase
KOOEHCHE_03533	CDS	765	pxpA	3.5.2.9		5-oxoprolinase subunit A
KOOEHCHE_03534	CDS	1233				hypothetical protein
KOOEHCHE_03535	CDS	912	gltR_3		COG0583	HTH-type transcriptional regulator GltR
KOOEHCHE_03536	CDS	318				hypothetical protein
KOOEHCHE_03537	CDS	744				hypothetical protein
KOOEHCHE_03538	CDS	228				hypothetical protein
KOOEHCHE_03539	CDS	765				hypothetical protein
KOOEHCHE_03540	CDS	186				hypothetical protein
KOOEHCHE_03541	CDS	357				hypothetical protein
KOOEHCHE_03542	CDS	372				hypothetical protein
KOOEHCHE_03543	CDS	294				hypothetical protein
KOOEHCHE_03544	CDS	915				hypothetical protein
KOOEHCHE_03545	CDS	951				hypothetical protein
KOOEHCHE_03546	CDS	750				hypothetical protein
KOOEHCHE_03547	CDS	129				hypothetical protein
KOOEHCHE_03548	CDS	207				hypothetical protein
KOOEHCHE_03549	CDS	324				hypothetical protein
KOOEHCHE_03550	CDS	402				hypothetical protein
KOOEHCHE_03551	CDS	477				hypothetical protein
KOOEHCHE_03552	CDS	255				hypothetical protein
KOOEHCHE_03553	CDS	219				hypothetical protein
KOOEHCHE_03554	CDS	552				hypothetical protein
KOOEHCHE_03555	CDS	234				hypothetical protein
KOOEHCHE_03556	CDS	96				hypothetical protein
KOOEHCHE_03557	CDS	345				hypothetical protein
KOOEHCHE_03558	CDS	237				hypothetical protein
KOOEHCHE_03559	CDS	1020	mrkD_3			Fimbria adhesin protein
KOOEHCHE_03560	CDS	2538	htrE_3		COG3188	Outer membrane usher protein HtrE
KOOEHCHE_03561	CDS	741	yadV_3			putative fimbrial chaperone YadV
KOOEHCHE_03562	CDS	537	smf-1_3		COG3539	Major fimbrial subunit SMF-1
KOOEHCHE_03563	CDS	537	smf-1_4		COG3539	Major fimbrial subunit SMF-1
KOOEHCHE_03564	CDS	741	yadV_4			putative fimbrial chaperone YadV
KOOEHCHE_03565	CDS	2538	htrE_4		COG3188	Outer membrane usher protein HtrE
KOOEHCHE_03566	CDS	1020	mrkD_4			Fimbria adhesin protein
KOOEHCHE_03567	CDS	1068	ansB	3.5.1.38		Glutaminase-asparaginase
KOOEHCHE_03568	CDS	3564	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
KOOEHCHE_03569	CDS	840	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
KOOEHCHE_03570	CDS	816	cysE	2.3.1.30	COG1045	Serine acetyltransferase
KOOEHCHE_03571	CDS	942				hypothetical protein
KOOEHCHE_03572	CDS	2007				hypothetical protein
KOOEHCHE_03573	CDS	489	ahpF_2	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
KOOEHCHE_03574	CDS	1053				hypothetical protein
KOOEHCHE_03575	CDS	1155	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
KOOEHCHE_03576	CDS	285	pqqD			PqqA binding protein
KOOEHCHE_03577	CDS	759	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
KOOEHCHE_03578	CDS	912	pqqB		COG1235	Coenzyme PQQ synthesis protein B
KOOEHCHE_03579	CDS	2076	ppk_2	2.7.4.1		Polyphosphate kinase
KOOEHCHE_03580	CDS	1812	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
KOOEHCHE_03581	CDS	402				hypothetical protein
KOOEHCHE_03582	CDS	1014	amgK	2.7.1.221	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
KOOEHCHE_03583	CDS	2442	lptD		COG1452	LPS-assembly protein LptD
KOOEHCHE_03584	CDS	1311	surA	5.2.1.8	COG0760	Chaperone SurA
KOOEHCHE_03585	CDS	1038	cbbA	4.1.2.13		Fructose-bisphosphate aldolase
KOOEHCHE_03586	CDS	243				hypothetical protein
KOOEHCHE_03587	CDS	1188	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
KOOEHCHE_03588	CDS	384				hypothetical protein
KOOEHCHE_03589	CDS	594	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
KOOEHCHE_03590	CDS	1164		1.14.11.-	COG2850	putative ribosomal oxygenase
KOOEHCHE_03591	CDS	996	cdhR		COG4977	HTH-type transcriptional regulator CdhR
KOOEHCHE_03592	CDS	771				hypothetical protein
KOOEHCHE_03593	CDS	633	azoR1_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
KOOEHCHE_03594	CDS	282				hypothetical protein
KOOEHCHE_03595	CDS	471				hypothetical protein
KOOEHCHE_03596	CDS	1029				hypothetical protein
KOOEHCHE_03597	CDS	699				hypothetical protein
KOOEHCHE_03598	CDS	951	lcdH	1.1.1.108		L-carnitine dehydrogenase
KOOEHCHE_03599	CDS	459				hypothetical protein
KOOEHCHE_03600	CDS	429				hypothetical protein
KOOEHCHE_03601	CDS	1248				hypothetical protein
KOOEHCHE_03602	CDS	879	ydaD_1	1.-.-.-		General stress protein 39
KOOEHCHE_03603	CDS	2139	katE_1	1.11.1.6	COG0753	Catalase HPII
KOOEHCHE_03604	CDS	1410				hypothetical protein
KOOEHCHE_03605	CDS	1410				hypothetical protein
KOOEHCHE_03606	CDS	2139	katE_2	1.11.1.6	COG0753	Catalase HPII
KOOEHCHE_03607	CDS	879	ydaD_2	1.-.-.-		General stress protein 39
KOOEHCHE_03608	CDS	705				IS6 family transposase IS1006
KOOEHCHE_03609	CDS	438				hypothetical protein
KOOEHCHE_03610	CDS	2919	recD2_2	3.6.4.12		ATP-dependent RecD-like DNA helicase
KOOEHCHE_03611	CDS	2919	recD2_3	3.6.4.12		ATP-dependent RecD-like DNA helicase
KOOEHCHE_03612	CDS	438				hypothetical protein
KOOEHCHE_03613	CDS	705				IS6 family transposase IS1006
KOOEHCHE_03614	CDS	1305				hypothetical protein
KOOEHCHE_03615	CDS	7431				hypothetical protein
KOOEHCHE_03616	CDS	1425	puuP		COG0531	Putrescine importer PuuP
KOOEHCHE_03617	CDS	1410	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
KOOEHCHE_03618	CDS	372				hypothetical protein
KOOEHCHE_03619	CDS	753				hypothetical protein
KOOEHCHE_03620	CDS	1368				hypothetical protein
KOOEHCHE_03621	CDS	1302	puuB_5	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
KOOEHCHE_03622	CDS	378				hypothetical protein
KOOEHCHE_03623	CDS	534				hypothetical protein
KOOEHCHE_03624	CDS	6117				hypothetical protein
KOOEHCHE_03625	CDS	780	ompA_2			Outer membrane protein A
KOOEHCHE_03626	CDS	585	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
KOOEHCHE_03627	CDS	321				hypothetical protein
KOOEHCHE_03628	CDS	114				hypothetical protein
KOOEHCHE_03629	CDS	318				hypothetical protein
KOOEHCHE_03630	CDS	1161	ampC	3.5.2.6	COG1680	Beta-lactamase
KOOEHCHE_03631	CDS	1884				hypothetical protein
KOOEHCHE_03632	CDS	471				hypothetical protein
KOOEHCHE_03633	CDS	795				hypothetical protein
KOOEHCHE_03634	CDS	1074	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
KOOEHCHE_03635	CDS	1248				hypothetical protein
KOOEHCHE_03636	CDS	1170	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
KOOEHCHE_03637	CDS	528	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
KOOEHCHE_03638	CDS	150				hypothetical protein
KOOEHCHE_03639	CDS	1326	guaD_2	3.5.4.3	COG0402	Guanine deaminase
KOOEHCHE_03640	CDS	1056	ndmA	1.14.13.178		Methylxanthine N1-demethylase NdmA
KOOEHCHE_03641	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
KOOEHCHE_03642	CDS	366				hypothetical protein
KOOEHCHE_03643	CDS	957	alx		COG0861	Putative membrane-bound redox modulator Alx
KOOEHCHE_03644	CDS	597	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
KOOEHCHE_03645	CDS	291				hypothetical protein
KOOEHCHE_03646	CDS	129				hypothetical protein
KOOEHCHE_03647	CDS	204				hypothetical protein
KOOEHCHE_03648	CDS	330				hypothetical protein
KOOEHCHE_03649	CDS	447				hypothetical protein
KOOEHCHE_03650	CDS	1215	sotB_1			sugar efflux transporter
KOOEHCHE_03651	CDS	1107				hypothetical protein
KOOEHCHE_03652	CDS	345				hypothetical protein
KOOEHCHE_03653	CDS	345				hypothetical protein
KOOEHCHE_03654	CDS	1107				hypothetical protein
KOOEHCHE_03655	CDS	1215	sotB_2			sugar efflux transporter
KOOEHCHE_03656	CDS	447				hypothetical protein
KOOEHCHE_03657	CDS	330				hypothetical protein
KOOEHCHE_03658	CDS	204				hypothetical protein
KOOEHCHE_03659	CDS	567				hypothetical protein
KOOEHCHE_03660	CDS	309	bigR		COG0640	Biofilm growth-associated repressor
KOOEHCHE_03661	CDS	1203	sstT		COG3633	Serine/threonine transporter SstT
KOOEHCHE_03662	CDS	681				hypothetical protein
KOOEHCHE_03663	CDS	537				hypothetical protein
KOOEHCHE_03664	CDS	1848		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
KOOEHCHE_03665	CDS	441				hypothetical protein
KOOEHCHE_03666	CDS	1026				putative HTH-type transcriptional regulator
KOOEHCHE_03667	CDS	375	gcvH		COG0509	Glycine cleavage system H protein
KOOEHCHE_03668	CDS	639				hypothetical protein
KOOEHCHE_03669	CDS	201				hypothetical protein
KOOEHCHE_03670	CDS	699	glcC_1		COG2186	Glc operon transcriptional activator
KOOEHCHE_03671	CDS	903				hypothetical protein
KOOEHCHE_03672	CDS	1236	gltS_1		COG0786	Sodium/glutamate symporter
KOOEHCHE_03673	CDS	1236	gltS_2		COG0786	Sodium/glutamate symporter
KOOEHCHE_03674	CDS	903				hypothetical protein
KOOEHCHE_03675	CDS	699	glcC_2		COG2186	Glc operon transcriptional activator
KOOEHCHE_03676	CDS	201				hypothetical protein
KOOEHCHE_03677	CDS	639				hypothetical protein
KOOEHCHE_03678	CDS	2094				hypothetical protein
KOOEHCHE_03679	CDS	444				Putative universal stress protein
KOOEHCHE_03680	CDS	1443	gdhB_2	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
KOOEHCHE_03681	CDS	630				hypothetical protein
KOOEHCHE_03682	CDS	1455	bicA		COG0659	Bicarbonate transporter BicA
KOOEHCHE_03683	CDS	1179		3.4.21.-		Extracellular serine proteinase
KOOEHCHE_03684	CDS	246				hypothetical protein
KOOEHCHE_03685	CDS	465				hypothetical protein
KOOEHCHE_03686	CDS	861				hypothetical protein
KOOEHCHE_03687	CDS	2859				hypothetical protein
KOOEHCHE_03688	CDS	948	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
KOOEHCHE_03689	CDS	1719	fruA		COG1299	PTS system fructose-specific EIIB'BC component
KOOEHCHE_03690	CDS	507				hypothetical protein
KOOEHCHE_03691	CDS	162				hypothetical protein
KOOEHCHE_03692	CDS	375				hypothetical protein
KOOEHCHE_03693	CDS	225				hypothetical protein
KOOEHCHE_03694	CDS	201				hypothetical protein
KOOEHCHE_03695	CDS	426				hypothetical protein
KOOEHCHE_03696	CDS	270				hypothetical protein
KOOEHCHE_03697	CDS	414				hypothetical protein
KOOEHCHE_03698	CDS	1107				hypothetical protein
KOOEHCHE_03699	CDS	591				hypothetical protein
KOOEHCHE_03700	CDS	462				hypothetical protein
KOOEHCHE_03701	CDS	870				hypothetical protein
KOOEHCHE_03702	CDS	1119	ybhR_2		COG0842	putative multidrug ABC transporter permease YbhR
KOOEHCHE_03703	CDS	198				hypothetical protein
KOOEHCHE_03704	CDS	399				hypothetical protein
KOOEHCHE_03705	CDS	507				hypothetical protein
KOOEHCHE_03706	CDS	363				hypothetical protein
KOOEHCHE_03707	CDS	3426				hypothetical protein
KOOEHCHE_03708	CDS	390				hypothetical protein
KOOEHCHE_03709	CDS	183				hypothetical protein
KOOEHCHE_03710	CDS	546				hypothetical protein
KOOEHCHE_03711	CDS	675	qseB_2			Transcriptional regulatory protein QseB
KOOEHCHE_03712	CDS	1335	qseC_2	2.7.13.3		Sensor protein QseC
KOOEHCHE_03713	CDS	600				hypothetical protein
KOOEHCHE_03714	CDS	1188	amtB_2			Ammonia channel
KOOEHCHE_03715	CDS	885	cmpR_3			HTH-type transcriptional activator CmpR
KOOEHCHE_03716	CDS	624				hypothetical protein
KOOEHCHE_03717	CDS	276				hypothetical protein
KOOEHCHE_03718	CDS	1017				hypothetical protein
KOOEHCHE_03719	CDS	249				hypothetical protein
KOOEHCHE_03720	CDS	834				hypothetical protein
KOOEHCHE_03721	CDS	2499				hypothetical protein
KOOEHCHE_03722	CDS	1020				hypothetical protein
KOOEHCHE_03723	CDS	237				hypothetical protein
KOOEHCHE_03724	CDS	1488	proP_3			Proline/betaine transporter
KOOEHCHE_03725	CDS	543				hypothetical protein
KOOEHCHE_03726	CDS	330				hypothetical protein
KOOEHCHE_03727	CDS	600	betI_4			HTH-type transcriptional regulator BetI
KOOEHCHE_03728	CDS	312				hypothetical protein
KOOEHCHE_03729	CDS	576				hypothetical protein
KOOEHCHE_03730	CDS	864	hdfR_4			HTH-type transcriptional regulator HdfR
KOOEHCHE_03731	CDS	894	yddE_3	5.1.-.-	COG0384	putative isomerase YddE
KOOEHCHE_03732	CDS	2391				hypothetical protein
KOOEHCHE_03733	CDS	207	nrdB_2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
KOOEHCHE_03734	CDS	1449	rpoN		COG1508	RNA polymerase sigma-54 factor
KOOEHCHE_03735	CDS	339	hpf		COG1544	Ribosome hibernation promoting factor
KOOEHCHE_03736	CDS	252			COG5007	putative protein
KOOEHCHE_03737	CDS	1257	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
KOOEHCHE_03738	CDS	684	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
KOOEHCHE_03739	CDS	1323	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
KOOEHCHE_03740	CDS	1086	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
KOOEHCHE_03741	CDS	912	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
KOOEHCHE_03742	CDS	345				hypothetical protein
KOOEHCHE_03743	CDS	342				hypothetical protein
KOOEHCHE_03744	CDS	1716	proS	6.1.1.15	COG0442	Proline--tRNA ligase
KOOEHCHE_03745	CDS	3099	mdtC			Multidrug resistance protein MdtC
KOOEHCHE_03746	CDS	1119	mdtA_2			Multidrug resistance protein MdtA
KOOEHCHE_03747	CDS	639				hypothetical protein
KOOEHCHE_03748	CDS	924				hypothetical protein
KOOEHCHE_03749	CDS	1437				hypothetical protein
KOOEHCHE_03750	CDS	306				hypothetical protein
KOOEHCHE_03751	CDS	432				hypothetical protein
KOOEHCHE_03752	CDS	885				hypothetical protein
KOOEHCHE_03753	CDS	1476	msr(E)			ABC-F type ribosomal protection protein Msr(E)
KOOEHCHE_03754	CDS	258				hypothetical protein
KOOEHCHE_03755	CDS	492				hypothetical protein
KOOEHCHE_03756	CDS	276				hypothetical protein
KOOEHCHE_03757	CDS	171				hypothetical protein
KOOEHCHE_03758	tRNA	77				tRNA-Arg(tct)
KOOEHCHE_03759	CDS	303				hypothetical protein
KOOEHCHE_03760	CDS	552				hypothetical protein
KOOEHCHE_03761	CDS	426				hypothetical protein
KOOEHCHE_03762	CDS	282				hypothetical protein
KOOEHCHE_03763	CDS	357				hypothetical protein
KOOEHCHE_03764	CDS	312				hypothetical protein
KOOEHCHE_03765	CDS	198				hypothetical protein
KOOEHCHE_03766	CDS	339				hypothetical protein
KOOEHCHE_03767	CDS	180				hypothetical protein
KOOEHCHE_03768	CDS	252				hypothetical protein
KOOEHCHE_03769	CDS	228				hypothetical protein
KOOEHCHE_03770	CDS	225				hypothetical protein
KOOEHCHE_03771	CDS	1326	dnaB_3	3.6.4.12	COG0305	Replicative DNA helicase
KOOEHCHE_03772	CDS	744				hypothetical protein
