"qname","qid","qstart","qend","genome","strand","length","start","end","gene_label","is_center"
"ERR1417331",2,35655,37004,"ERR1417331","forward",1349,35655,37004,"gene_2",FALSE
"ERR1417331",3,37850,37170,"ERR1417331","reverse",680,37170,37850,"gene_3",FALSE
"ERR1417331",4,38521,37850,"ERR1417331","reverse",671,37850,38521,"gene_4",FALSE
"ERR1417331",5,38629,40170,"ERR1417331","forward",1541,38629,40170,"gene_5",FALSE
"ERR1417331",6,40315,40965,"ERR1417331","forward",650,40315,40965,"gene_6",FALSE
"ERR1417331",7,40984,42321,"ERR1417331","forward",1337,40984,42321,"gene_7",FALSE
"ERR1417331",8,43514,42363,"ERR1417331","reverse",1151,42363,43514,"gene_8",FALSE
"ERR1417331",9,46474,43535,"ERR1417331","reverse",2939,43535,46474,"gene_9",FALSE
"ERR1417331",1,720,1,"ERR1417331","reverse",719,1,720,"gene_1",TRUE
"ERR1417331",2,1092,838,"ERR1417331","reverse",254,838,1092,"gene_2",FALSE
"ERR1417331",3,1219,2748,"ERR1417331","forward",1529,1219,2748,"gene_3",FALSE
"ERR1417331",4,2767,3414,"ERR1417331","forward",647,2767,3414,"gene_4",FALSE
"ERR1417331",5,3527,4117,"ERR1417331","forward",590,3527,4117,"gene_5",FALSE
"ERR1417331",6,4150,5229,"ERR1417331","forward",1079,4150,5229,"gene_6",FALSE
"ERR1417331",7,5690,5283,"ERR1417331","reverse",407,5283,5690,"gene_7",FALSE
"ERR1417331",8,5859,6227,"ERR1417331","forward",368,5859,6227,"gene_8",FALSE
"ERR1417331",9,6500,6279,"ERR1417331","reverse",221,6279,6500,"gene_9",FALSE
"ERR1417331",10,6765,7775,"ERR1417331","forward",1010,6765,7775,"gene_10",FALSE
"ERR1417331",11,8592,7795,"ERR1417331","reverse",797,7795,8592,"gene_11",FALSE
"ERR1417331",12,9554,8607,"ERR1417331","reverse",947,8607,9554,"gene_12",FALSE
"ERR1417331",13,10899,9637,"ERR1417331","reverse",1262,9637,10899,"gene_13",FALSE
"ERR1417331",14,12324,10960,"ERR1417331","reverse",1364,10960,12324,"gene_14",FALSE
"ERR1417331",15,13591,12473,"ERR1417331","reverse",1118,12473,13591,"gene_15",FALSE
"ERR1417331",16,13780,14865,"ERR1417331","forward",1085,13780,14865,"gene_16",FALSE
"ERR1417331",17,15592,16878,"ERR1417331","forward",1286,15592,16878,"gene_17",FALSE
"ERR1417331",1,9311,10582,"ERR1417331","forward",1271,9311,10582,"gene_1",TRUE
"ERR1417331",2,10652,11563,"ERR1417331","forward",911,10652,11563,"gene_2",FALSE
"ERR1417331",3,12668,11610,"ERR1417331","reverse",1058,11610,12668,"gene_3",FALSE
"ERR1417331",4,13483,12698,"ERR1417331","reverse",785,12698,13483,"gene_4",FALSE
"ERR1417331",5,14913,13510,"ERR1417331","reverse",1403,13510,14913,"gene_5",FALSE
"ERR1417331",6,16459,14924,"ERR1417331","reverse",1535,14924,16459,"gene_6",FALSE
"ERR1417331",7,17480,16461,"ERR1417331","reverse",1019,16461,17480,"gene_7",FALSE
"ERR1417331",8,18456,17494,"ERR1417331","reverse",962,17494,18456,"gene_8",FALSE
"ERR1417331",1,15201,16625,"ERR1417331","forward",1424,15201,16625,"gene_1",TRUE
"ERR1417331",2,14224,15096,"ERR1417331","forward",872,14224,15096,"gene_2",FALSE
"ERR1417331",3,14100,13603,"ERR1417331","reverse",497,13603,14100,"gene_3",FALSE
"ERR1417331",4,13218,13574,"ERR1417331","forward",356,13218,13574,"gene_4",FALSE
"ERR1417331",5,12637,13002,"ERR1417331","forward",365,12637,13002,"gene_5",FALSE
"ERR1417331",6,8277,12470,"ERR1417331","forward",4193,8277,12470,"gene_6",FALSE
"ERR1417331",7,4102,8190,"ERR1417331","forward",4088,4102,8190,"gene_7",FALSE
"ERR1417331",8,3425,3796,"ERR1417331","forward",371,3425,3796,"gene_8",FALSE
"ERR1417331",9,2876,3382,"ERR1417331","forward",506,2876,3382,"gene_9",FALSE
"ERR1417331",10,1861,2556,"ERR1417331","forward",695,1861,2556,"gene_10",FALSE
"ERR1417331",11,1429,1857,"ERR1417331","forward",428,1429,1857,"gene_11",FALSE
"ERR1417331",12,787,1320,"ERR1417331","forward",533,787,1320,"gene_12",FALSE
"ERR1417331",13,339,779,"ERR1417331","forward",440,339,779,"gene_13",FALSE
"ERR1417331",1,24567,25379,"ERR1417331","forward",812,24567,25379,"gene_1",TRUE
"ERR1417331",2,23936,24562,"ERR1417331","forward",626,23936,24562,"gene_2",FALSE
"ERR1417331",3,21983,23860,"ERR1417331","forward",1877,21983,23860,"gene_3",FALSE
"ERR1417331",1,103,492,"ERR1417331","forward",389,103,492,"gene_1",TRUE
"ERR1417331",2,640,1521,"ERR1417331","forward",881,640,1521,"gene_2",FALSE
"ERR1417331",1,12682,13896,"ERR1417331","forward",1214,12682,13896,"gene_1",TRUE
"ERR1417331",2,13907,14686,"ERR1417331","forward",779,13907,14686,"gene_2",FALSE
"ERR1417331",3,16236,14749,"ERR1417331","reverse",1487,14749,16236,"gene_3",FALSE
"ERR1417331",4,17548,16271,"ERR1417331","reverse",1277,16271,17548,"gene_4",FALSE
"ERR1417331",5,19938,17632,"ERR1417331","reverse",2306,17632,19938,"gene_5",FALSE
"ERR1417331",6,21072,20158,"ERR1417331","reverse",914,20158,21072,"gene_6",FALSE
"ERR1417331",7,22224,21271,"ERR1417331","reverse",953,21271,22224,"gene_7",FALSE
"ERR1417331",8,23226,22273,"ERR1417331","reverse",953,22273,23226,"gene_8",FALSE
"ERR1417331",9,23998,23261,"ERR1417331","reverse",737,23261,23998,"gene_9",FALSE
"ERR1417331",10,24494,24009,"ERR1417331","reverse",485,24009,24494,"gene_10",FALSE
"ERR1417331",11,25782,24505,"ERR1417331","reverse",1277,24505,25782,"gene_11",FALSE
"ERR1417331",12,26339,25812,"ERR1417331","reverse",527,25812,26339,"gene_12",FALSE
"ERR1417331",13,26709,26350,"ERR1417331","reverse",359,26350,26709,"gene_13",FALSE
"ERR1417331",14,27904,26738,"ERR1417331","reverse",1166,26738,27904,"gene_14",FALSE
"ERR1417331",15,29032,27923,"ERR1417331","reverse",1109,27923,29032,"gene_15",FALSE
"ERR1417331",1,12427,11189,"ERR1417331","reverse",1238,11189,12427,"gene_1",TRUE
"ERR1417331",2,11173,10106,"ERR1417331","reverse",1067,10106,11173,"gene_2",FALSE
"ERR1417331",3,9911,9336,"ERR1417331","reverse",575,9336,9911,"gene_3",FALSE
"ERR1417331",4,8757,9173,"ERR1417331","forward",416,8757,9173,"gene_4",FALSE
"ERR1417331",5,8604,7912,"ERR1417331","reverse",692,7912,8604,"gene_5",FALSE
"ERR1417331",6,6615,7820,"ERR1417331","forward",1205,6615,7820,"gene_6",FALSE
"ERR1417331",7,5908,6456,"ERR1417331","forward",548,5908,6456,"gene_7",FALSE
"ERR1417331",8,4690,5709,"ERR1417331","forward",1019,4690,5709,"gene_8",FALSE
"ERR1417331",9,3982,4551,"ERR1417331","forward",569,3982,4551,"gene_9",FALSE
"ERR1417331",1,14520,15305,"ERR1417331","forward",785,14520,15305,"gene_1",TRUE
"ERR1417331",2,11847,14393,"ERR1417331","forward",2546,11847,14393,"gene_2",FALSE
"ERR1417331",3,11114,11689,"ERR1417331","forward",575,11114,11689,"gene_3",FALSE
"ERR1417331",4,8935,11013,"ERR1417331","forward",2078,8935,11013,"gene_4",FALSE
"ERR1417331",5,8711,7491,"ERR1417331","reverse",1220,7491,8711,"gene_5",FALSE
"ERR1417331",6,6765,7469,"ERR1417331","forward",704,6765,7469,"gene_6",FALSE
"ERR1417331",7,6255,6052,"ERR1417331","reverse",203,6052,6255,"gene_7",FALSE
"ERR1417331",8,5629,4154,"ERR1417331","reverse",1475,4154,5629,"gene_8",FALSE
"ERR1417331",9,3949,3014,"ERR1417331","reverse",935,3014,3949,"gene_9",FALSE
"ERR1417331",10,2816,1581,"ERR1417331","reverse",1235,1581,2816,"gene_10",FALSE
"ERR1417331",11,1344,151,"ERR1417331","reverse",1193,151,1344,"gene_11",FALSE
"ERR1417331",1,6414,5878,"ERR1417331","reverse",536,5878,6414,"gene_1",TRUE
"ERR1417331",2,5803,5255,"ERR1417331","reverse",548,5255,5803,"gene_2",FALSE
"ERR1417331",3,5249,4731,"ERR1417331","reverse",518,4731,5249,"gene_3",FALSE
"ERR1417331",4,4737,3904,"ERR1417331","reverse",833,3904,4737,"gene_4",FALSE
"ERR1417331",5,3907,1409,"ERR1417331","reverse",2498,1409,3907,"gene_5",FALSE
"ERR1417331",6,1412,393,"ERR1417331","reverse",1019,393,1412,"gene_6",FALSE
"ERR1417331",1,34597,33320,"ERR1417331","reverse",1277,33320,34597,"gene_1",TRUE
"ERR1417331",2,34895,36556,"ERR1417331","forward",1661,34895,36556,"gene_2",FALSE
"ERR1417331",3,36979,36599,"ERR1417331","reverse",380,36599,36979,"gene_3",FALSE
"ERR1417331",1,32168,32980,"ERR1417331","forward",812,32168,32980,"gene_1",TRUE
"ERR1417331",2,32982,34052,"ERR1417331","forward",1070,32982,34052,"gene_2",FALSE
"ERR1417331",3,34062,34661,"ERR1417331","forward",599,34062,34661,"gene_3",FALSE
"ERR1417331",4,34800,35216,"ERR1417331","forward",416,34800,35216,"gene_4",FALSE
"ERR1417331",5,36920,35271,"ERR1417331","reverse",1649,35271,36920,"gene_5",FALSE
"ERR1417331",6,37145,38521,"ERR1417331","forward",1376,37145,38521,"gene_6",FALSE
"ERR1417331",7,38642,39091,"ERR1417331","forward",449,38642,39091,"gene_7",FALSE
"ERR1417331",8,39269,41086,"ERR1417331","forward",1817,39269,41086,"gene_8",FALSE
"ERR1417331",9,41157,41984,"ERR1417331","forward",827,41157,41984,"gene_9",FALSE
"ERR1417331",10,42008,42382,"ERR1417331","forward",374,42008,42382,"gene_10",FALSE
"ERR1417331",11,42354,43046,"ERR1417331","forward",692,42354,43046,"gene_11",FALSE
"ERR1417331",12,43052,44080,"ERR1417331","forward",1028,43052,44080,"gene_12",FALSE
"ERR1417331",13,44099,44299,"ERR1417331","forward",200,44099,44299,"gene_13",FALSE
"ERR1417331",14,44309,45022,"ERR1417331","forward",713,44309,45022,"gene_14",FALSE
"ERR1417331",15,45036,45761,"ERR1417331","forward",725,45036,45761,"gene_15",FALSE
"ERR1417331",16,45768,46412,"ERR1417331","forward",644,45768,46412,"gene_16",FALSE
"ERR1417331",1,1719,3395,"ERR1417331","forward",1676,1719,3395,"gene_1",TRUE
"ERR1417331",2,3483,5021,"ERR1417331","forward",1538,3483,5021,"gene_2",FALSE
"ERR1417331",3,5086,6498,"ERR1417331","forward",1412,5086,6498,"gene_3",FALSE
"ERR1417331",4,6550,7755,"ERR1417331","forward",1205,6550,7755,"gene_4",FALSE
"ERR1417331",5,7733,8686,"ERR1417331","forward",953,7733,8686,"gene_5",FALSE
"ERR1417331",6,7733,8686,"ERR1417331","forward",953,7733,8686,"gene_6",FALSE
"ERR1417331",1,25520,23442,"ERR1417331","reverse",2078,23442,25520,"gene_1",TRUE
"ERR1417331",2,23162,23257,"ERR1417331","forward",95,23162,23257,"gene_2",FALSE
"ERR1417331",3,23119,20891,"ERR1417331","reverse",2228,20891,23119,"gene_3",FALSE
"ERR1417331",4,20408,20842,"ERR1417331","forward",434,20408,20842,"gene_4",FALSE
"ERR1417331",5,19251,20408,"ERR1417331","forward",1157,19251,20408,"gene_5",FALSE
"ERR1417331",6,19025,17781,"ERR1417331","reverse",1244,17781,19025,"gene_6",FALSE
"ERR1417331",7,17480,16977,"ERR1417331","reverse",503,16977,17480,"gene_7",FALSE
"ERR1417331",8,16957,15923,"ERR1417331","reverse",1034,15923,16957,"gene_8",FALSE
"ERR1417331",9,15918,14788,"ERR1417331","reverse",1130,14788,15918,"gene_9",FALSE
"ERR1417331",10,14788,13760,"ERR1417331","reverse",1028,13760,14788,"gene_10",FALSE
"ERR1417331",11,12045,13718,"ERR1417331","forward",1673,12045,13718,"gene_11",FALSE
"ERR1417331",12,10540,11880,"ERR1417331","forward",1340,10540,11880,"gene_12",FALSE
"ERR1417331",1,8281,7664,"ERR1417331","reverse",617,7664,8281,"gene_1",TRUE
"ERR1417331",2,7052,7597,"ERR1417331","forward",545,7052,7597,"gene_2",FALSE
"ERR1417331",3,6625,7014,"ERR1417331","forward",389,6625,7014,"gene_3",FALSE
"ERR1417331",4,6332,6457,"ERR1417331","forward",125,6332,6457,"gene_4",FALSE
"ERR1417331",5,6024,5353,"ERR1417331","reverse",671,5353,6024,"gene_5",FALSE
"ERR1417331",6,4969,5202,"ERR1417331","forward",233,4969,5202,"gene_6",FALSE
"ERR1417331",7,4463,3201,"ERR1417331","reverse",1262,3201,4463,"gene_7",FALSE
"ERR1417331",8,3208,3014,"ERR1417331","reverse",194,3014,3208,"gene_8",FALSE
"ERR1417331",9,2565,2789,"ERR1417331","forward",224,2565,2789,"gene_9",FALSE
"ERR1417331",10,1921,2514,"ERR1417331","forward",593,1921,2514,"gene_10",FALSE
"ERR1417331",11,1921,2514,"ERR1417331","forward",593,1921,2514,"gene_11",FALSE
"ERR1417333",1,1,270,"ERR1417333","forward",269,1,270,"gene_1",TRUE
"ERR1417333",1,1,270,"ERR1417333","forward",269,1,270,"gene_1",TRUE
"ERR1417333",1,3,230,"ERR1417333","forward",227,3,230,"gene_1",TRUE
"ERR1417333",1,3,230,"ERR1417333","forward",227,3,230,"gene_1",TRUE
"ERR1417333",1,3,230,"ERR1417333","forward",227,3,230,"gene_1",TRUE
"ERR1417333",1,3,512,"ERR1417333","forward",509,3,512,"gene_1",TRUE
"ERR1417333",1,1,270,"ERR1417333","forward",269,1,270,"gene_1",TRUE
"ERR1417333",1,1,270,"ERR1417333","forward",269,1,270,"gene_1",TRUE
"ERR1417333",1,755,3,"ERR1417333","reverse",752,3,755,"gene_1",TRUE
"ERR1417333",1,755,3,"ERR1417333","reverse",752,3,755,"gene_1",TRUE
"ERR1417333",1,755,3,"ERR1417333","reverse",752,3,755,"gene_1",TRUE
"ERR1417333",1,3,149,"ERR1417333","forward",146,3,149,"gene_1",TRUE
"ERR1417333",1,3,149,"ERR1417333","forward",146,3,149,"gene_1",TRUE
"ERR1417333",1,755,3,"ERR1417333","reverse",752,3,755,"gene_1",TRUE
"ERR1417333",1,755,3,"ERR1417333","reverse",752,3,755,"gene_1",TRUE
"ERR1417326",1,10381,9023,"ERR1417326","reverse",1358,9023,10381,"gene_1",TRUE
"ERR1417326",2,8978,7716,"ERR1417326","reverse",1262,7716,8978,"gene_2",FALSE
"ERR1417326",3,6509,7615,"ERR1417326","forward",1106,6509,7615,"gene_3",FALSE
"ERR1417326",4,2557,6414,"ERR1417326","forward",3857,2557,6414,"gene_4",FALSE
"ERR1417326",5,2204,1641,"ERR1417326","reverse",563,1641,2204,"gene_5",FALSE
"ERR1417326",6,1448,1233,"ERR1417326","reverse",215,1233,1448,"gene_6",FALSE
"ERR1417326",7,581,1168,"ERR1417326","forward",587,581,1168,"gene_7",FALSE
"ERR1417326",8,326,544,"ERR1417326","forward",218,326,544,"gene_8",FALSE
"ERR1417326",1,7783,8379,"ERR1417326","forward",596,7783,8379,"gene_1",TRUE
"ERR1417326",2,7694,6480,"ERR1417326","reverse",1214,6480,7694,"gene_2",FALSE
"ERR1417326",3,6204,6410,"ERR1417326","forward",206,6204,6410,"gene_3",FALSE
"ERR1417326",4,4036,6150,"ERR1417326","forward",2114,4036,6150,"gene_4",FALSE
"ERR1417326",5,3535,3963,"ERR1417326","forward",428,3535,3963,"gene_5",FALSE
"ERR1417326",6,2968,3498,"ERR1417326","forward",530,2968,3498,"gene_6",FALSE
"ERR1417326",7,2845,1691,"ERR1417326","reverse",1154,1691,2845,"gene_7",FALSE
"ERR1417326",8,1691,540,"ERR1417326","reverse",1151,540,1691,"gene_8",FALSE
"ERR1417326",9,489,1,"ERR1417326","reverse",488,1,489,"gene_9",FALSE
"ERR1417326",1,44340,44933,"ERR1417326","forward",593,44340,44933,"gene_1",TRUE
"ERR1417326",2,45048,45617,"ERR1417326","forward",569,45048,45617,"gene_2",FALSE
"ERR1417326",3,45920,47398,"ERR1417326","forward",1478,45920,47398,"gene_3",FALSE
"ERR1417326",4,47631,49673,"ERR1417326","forward",2042,47631,49673,"gene_4",FALSE
"ERR1417326",5,49689,50414,"ERR1417326","forward",725,49689,50414,"gene_5",FALSE
"ERR1417326",6,50447,52858,"ERR1417326","forward",2411,50447,52858,"gene_6",FALSE
"ERR1417326",7,53020,53973,"ERR1417326","forward",953,53020,53973,"gene_7",FALSE
"ERR1417326",8,54998,54054,"ERR1417326","reverse",944,54054,54998,"gene_8",FALSE
"ERR1417326",9,55892,55083,"ERR1417326","reverse",809,55083,55892,"gene_9",FALSE
"ERR1417326",10,56033,57442,"ERR1417326","forward",1409,56033,57442,"gene_10",FALSE
"ERR1417326",11,58228,57494,"ERR1417326","reverse",734,57494,58228,"gene_11",FALSE
"ERR1417326",12,58996,58244,"ERR1417326","reverse",752,58244,58996,"gene_12",FALSE
"ERR1417326",13,59027,59830,"ERR1417326","forward",803,59027,59830,"gene_13",FALSE
"ERR1417326",14,60079,60774,"ERR1417326","forward",695,60079,60774,"gene_14",FALSE
"ERR1417326",15,60785,64234,"ERR1417326","forward",3449,60785,64234,"gene_15",FALSE
"ERR1417326",16,64236,65273,"ERR1417326","forward",1037,64236,65273,"gene_16",FALSE
"ERR1417326",17,65368,67404,"ERR1417326","forward",2036,65368,67404,"gene_17",FALSE
"ERR1417326",18,67658,68122,"ERR1417326","forward",464,67658,68122,"gene_18",FALSE
"ERR1417326",19,68364,69611,"ERR1417326","forward",1247,68364,69611,"gene_19",FALSE
"ERR1417326",20,71109,69679,"ERR1417326","reverse",1430,69679,71109,"gene_20",FALSE
"ERR1417326",1,17525,16239,"ERR1417326","reverse",1286,16239,17525,"gene_1",TRUE
"ERR1417326",2,15918,16199,"ERR1417326","forward",281,15918,16199,"gene_2",FALSE
"ERR1417326",3,14936,15934,"ERR1417326","forward",998,14936,15934,"gene_3",FALSE
"ERR1417326",4,14100,14939,"ERR1417326","forward",839,14100,14939,"gene_4",FALSE
"ERR1417326",5,13244,14098,"ERR1417326","forward",854,13244,14098,"gene_5",FALSE
"ERR1417326",6,11779,13209,"ERR1417326","forward",1430,11779,13209,"gene_6",FALSE
"ERR1417326",7,11514,11759,"ERR1417326","forward",245,11514,11759,"gene_7",FALSE
"ERR1417326",8,9760,11493,"ERR1417326","forward",1733,9760,11493,"gene_8",FALSE
"ERR1417326",9,8988,9731,"ERR1417326","forward",743,8988,9731,"gene_9",FALSE
"ERR1417326",10,8746,7397,"ERR1417326","reverse",1349,7397,8746,"gene_10",FALSE
"ERR1417326",11,6705,7313,"ERR1417326","forward",608,6705,7313,"gene_11",FALSE
"ERR1417326",12,6609,6214,"ERR1417326","reverse",395,6214,6609,"gene_12",FALSE
"ERR1417326",13,5363,6217,"ERR1417326","forward",854,5363,6217,"gene_13",FALSE
"ERR1417326",14,5196,4279,"ERR1417326","reverse",917,4279,5196,"gene_14",FALSE
"ERR1417326",15,3242,4246,"ERR1417326","forward",1004,3242,4246,"gene_15",FALSE
"ERR1417326",16,2341,3132,"ERR1417326","forward",791,2341,3132,"gene_16",FALSE
"ERR1417326",17,569,2224,"ERR1417326","forward",1655,569,2224,"gene_17",FALSE
"ERR1417326",1,15497,14457,"ERR1417326","reverse",1040,14457,15497,"gene_1",TRUE
"ERR1417326",3,13655,12786,"ERR1417326","reverse",869,12786,13655,"gene_3",FALSE
"ERR1417326",4,12777,11896,"ERR1417326","reverse",881,11896,12777,"gene_4",FALSE
"ERR1417326",5,11094,11828,"ERR1417326","forward",734,11094,11828,"gene_5",FALSE
"ERR1417326",6,9628,11097,"ERR1417326","forward",1469,9628,11097,"gene_6",FALSE
"ERR1417326",7,9218,8481,"ERR1417326","reverse",737,8481,9218,"gene_7",FALSE
"ERR1417326",8,7552,8442,"ERR1417326","forward",890,7552,8442,"gene_8",FALSE
"ERR1417326",9,7356,6670,"ERR1417326","reverse",686,6670,7356,"gene_9",FALSE
"ERR1417326",10,6559,4685,"ERR1417326","reverse",1874,4685,6559,"gene_10",FALSE
"ERR1417326",11,4627,4466,"ERR1417326","reverse",161,4466,4627,"gene_11",FALSE
"ERR1417326",12,3969,4397,"ERR1417326","forward",428,3969,4397,"gene_12",FALSE
"ERR1417326",13,3884,3555,"ERR1417326","reverse",329,3555,3884,"gene_13",FALSE
"ERR1417326",14,3451,2417,"ERR1417326","reverse",1034,2417,3451,"gene_14",FALSE
"ERR1417326",15,1424,2326,"ERR1417326","forward",902,1424,2326,"gene_15",FALSE
"ERR1417326",16,1322,762,"ERR1417326","reverse",560,762,1322,"gene_16",FALSE
"ERR1417326",17,762,241,"ERR1417326","reverse",521,241,762,"gene_17",FALSE
"ERR1417326",1,26055,16225,"ERR1417326","reverse",9830,16225,26055,"gene_1",TRUE
"ERR1417326",2,15984,15694,"ERR1417326","reverse",290,15694,15984,"gene_2",FALSE
"ERR1417326",3,15635,14001,"ERR1417326","reverse",1634,14001,15635,"gene_3",FALSE
"ERR1417326",4,13451,13825,"ERR1417326","forward",374,13451,13825,"gene_4",FALSE
"ERR1417326",5,13311,12382,"ERR1417326","reverse",929,12382,13311,"gene_5",FALSE
"ERR1417326",6,11195,12337,"ERR1417326","forward",1142,11195,12337,"gene_6",FALSE
"ERR1417326",7,10931,7836,"ERR1417326","reverse",3095,7836,10931,"gene_7",FALSE
"ERR1417326",8,7763,7188,"ERR1417326","reverse",575,7188,7763,"gene_8",FALSE
"ERR1417326",9,6233,7138,"ERR1417326","forward",905,6233,7138,"gene_9",FALSE
"ERR1417326",10,5112,5975,"ERR1417326","forward",863,5112,5975,"gene_10",FALSE
"ERR1417326",11,4608,3703,"ERR1417326","reverse",905,3703,4608,"gene_11",FALSE
"ERR1417326",12,3496,3113,"ERR1417326","reverse",383,3113,3496,"gene_12",FALSE
"ERR1417326",13,1909,3021,"ERR1417326","forward",1112,1909,3021,"gene_13",FALSE
"ERR1417326",14,1536,1042,"ERR1417326","reverse",494,1042,1536,"gene_14",FALSE
"ERR1417326",15,228,782,"ERR1417326","forward",554,228,782,"gene_15",FALSE
"ERR1417326",1,603,1145,"ERR1417326","forward",542,603,1145,"gene_1",TRUE
"ERR1417326",2,1352,2350,"ERR1417326","forward",998,1352,2350,"gene_2",FALSE
"ERR1417326",3,2895,2407,"ERR1417326","reverse",488,2407,2895,"gene_3",FALSE
"ERR1417326",4,3887,3321,"ERR1417326","reverse",566,3321,3887,"gene_4",FALSE
"ERR1417326",5,4389,3904,"ERR1417326","reverse",485,3904,4389,"gene_5",FALSE
"ERR1417326",6,4471,4875,"ERR1417326","forward",404,4471,4875,"gene_6",FALSE
"ERR1417326",7,5023,6282,"ERR1417326","forward",1259,5023,6282,"gene_7",FALSE
"ERR1417326",8,6497,8875,"ERR1417326","forward",2378,6497,8875,"gene_8",FALSE
"ERR1417326",9,9189,9689,"ERR1417326","forward",500,9189,9689,"gene_9",FALSE
"ERR1417326",10,10189,9836,"ERR1417326","reverse",353,9836,10189,"gene_10",FALSE
"ERR1417326",11,11565,10510,"ERR1417326","reverse",1055,10510,11565,"gene_11",FALSE
"ERR1417326",12,12325,11567,"ERR1417326","reverse",758,11567,12325,"gene_12",FALSE
"ERR1417326",13,13794,12403,"ERR1417326","reverse",1391,12403,13794,"gene_13",FALSE
"ERR1417326",14,14626,14003,"ERR1417326","reverse",623,14003,14626,"gene_14",FALSE
"ERR1417326",15,14953,16545,"ERR1417326","forward",1592,14953,16545,"gene_15",FALSE
"ERR1417326",16,16617,17084,"ERR1417326","forward",467,16617,17084,"gene_16",FALSE
"ERR1417326",17,17130,17774,"ERR1417326","forward",644,17130,17774,"gene_17",FALSE
"ERR1417326",18,17857,19176,"ERR1417326","forward",1319,17857,19176,"gene_18",FALSE
"ERR1417326",19,19330,21549,"ERR1417326","forward",2219,19330,21549,"gene_19",FALSE
"ERR1417326",20,21847,23526,"ERR1417326","forward",1679,21847,23526,"gene_20",FALSE
"ERR1417326",1,32304,30520,"ERR1417326","reverse",1784,30520,32304,"gene_1",TRUE
"ERR1417326",2,30527,29094,"ERR1417326","reverse",1433,29094,30527,"gene_2",FALSE
"ERR1417326",3,29073,27634,"ERR1417326","reverse",1439,27634,29073,"gene_3",FALSE
